"Id","SalePrice"
1725,243186.468856406
1726,181852.36766472
1727,145869.716417027
1728,196560.782379017
1729,153976.770252084
1730,165663.073802402
1731,137189.338666014
1732,131258.193570194
1733,115577.549735075
1734,116689.751169192
1735,138557.844823938
1736,116396.033933
1737,256379.948424757
1738,216276.960712803
1739,268529.763342421
1740,196805.426209715
1741,185290.321458182
1742,166748.320768861
1743,182215.708689281
1744,260492.941545674
1745,193678.55701566
1746,211218.82498053
1747,221124.259366421
1748,225787.167193838
1749,148043.002082239
1750,129640.693631761
1751,262411.379521684
1752,113290.760385439
1753,141688.340674303
1754,201003.64484073
1755,163929.989591183
1756,122855.172023341
1757,113786.013793495
1758,150032.439193711
1759,160336.484547075
1760,171535.1212634
1761,146841.551236444
1762,167733.087256996
1763,185934.27853905
1764,115823.685885701
1765,169990.599444878
1766,194211.224993668
1767,241125.911121361
1768,126279.99849908
1769,180231.303133723
1770,149085.157418848
1771,107623.574778143
1772,130956.843993564
1773,123268.409609894
1774,149648.266308548
1775,137629.117189154
1776,131235.237029483
1777,114463.22015955
1778,134619.795566973
1779,112074.876278614
1780,191718.253630347
1781,118291.928205899
1782,87036.0272655631
1783,140074.126209323
1784,105358.964624976
1785,123737.817408075
1786,111959.07525368
1787,168616.016831608
1788,64634.6365167729
1789,94549.0850905292
1790,83872.5776347384
1791,197244.707909232
1792,150873.741899996
1793,138351.529871595
1794,156038.725465523
1795,130002.457863054
1796,141981.674187741
1797,112138.429289371
1798,112316.423843133
1799,104951.385836435
1800,125316.061040931
1801,114913.780382804
1802,125449.683127822
1803,153998.289815091
1804,136537.845879645
1805,140320.736093017
1806,133955.357881403
1807,138115.167655716
1808,127617.300499896
1809,114597.681958256
1810,144275.360246528
1811,92767.1007976333
1812,90099.6050356718
1813,118643.757269178
1814,95266.7889808639
1815,62842.9094602516
1816,95401.0130891495
1817,111708.154932929
1818,141520.168603896
1819,147817.631185376
1820,91965.016558405
1821,111776.305086585
1822,161006.358512021
1823,62581.2783397829
1824,117980.033159548
1825,134614.995882886
1826,106311.626789496
1827,100369.165129748
1828,115786.701299054
1829,144553.980288625
1830,141229.563941099
1831,153034.905313029
1832,86764.2877550076
1833,144345.574573919
1834,138125.356035131
1835,119261.221819706
1836,124538.015521951
1837,79855.1658410674
1838,131609.334010148
1839,107464.484234689
1840,123423.333259193
1841,132846.910604013
1842,96281.1403911356
1843,113703.258924299
1844,150291.703172873
1845,125033.31077199
1846,160494.078972164
1847,162160.495021549
1848,60820.8344307464
1849,118493.521095778
1850,116407.291534365
1851,149821.416467388
1852,123031.0672861
1853,124042.578666148
1854,180944.513268623
1855,164552.22536193
1856,216240.588469778
1857,151771.172308132
1858,143733.598576336
1859,129934.770694601
1860,154491.399029956
1861,129185.394611793
1862,323188.855645518
1863,320628.944081347
1864,320653.036053288
1865,330714.99423474
1866,334728.627286552
1867,234706.572763465
1868,291558.668906894
1869,209914.051798834
1870,239095.703982409
1871,244820.747319385
1872,180230.739162551
1873,222184.551015836
1874,143648.645511677
1875,205386.028762039
1876,196295.510913684
1877,216700.337590778
1878,211312.203573696
1879,122825.553236528
1880,138387.494698113
1881,236876.649236267
1882,253251.415148803
1883,190880.618839726
1884,198087.376515546
1885,240979.442221309
1886,268972.065149089
1887,224088.646565511
1888,293782.374145889
1889,172140.529490876
1890,107566.620739622
1891,147455.854030881
1892,100672.2713708
1893,117558.815759466
1894,122938.860076367
1895,129266.886379799
1896,127574.041244029
1897,107863.587107137
1898,122382.02323845
1899,152381.793201715
1900,142193.503717296
1901,146432.15459003
1902,135755.048314093
1903,218780.176851762
1904,128760.151779164
1905,186572.876063922
1906,131387.492293653
1907,202872.457506361
1908,124312.976040732
1909,146528.763689184
1910,129432.219630035
1911,204941.07854342
1912,271354.86956331
1913,131682.00859873
1914,79680.6625801262
1915,253495.963932047
1916,178182
1917,270585.886617365
1918,146921.98244113
1919,179470.908835274
1920,147186.459339173
1921,377464.582115472
1922,314650.095399033
1923,225409.488483374
1924,216593.308923387
1925,197401.358252259
1926,361097.993552697
1927,130022.061595588
1928,169143.102622994
1929,116862.763209458
1930,143278.184986456
1931,142821.179867522
1932,141597.634612774
1933,161674.161713527
1934,189730.321645482
1935,172730.503279619
1936,182410.009832602
1937,179135.681663249
1938,173362.223945835
1939,227745.526066608
1940,186328.33398055
1941,173798.407350187
1942,187939.138046003
1943,197094.831371978
1944,320392.912322473
1945,347569.813367641
1946,155404.942460369
1947,270686.989726367
1948,162111.269272704
1949,243745.822344585
1950,180564.431451915
1951,256778.641942819
1952,203454.871905464
1953,171935.297293617
1954,179462.366138901
1955,127782.806318609
1956,348431.132574531
1957,156159.970320674
1958,310437.498013951
1959,139330.47147202
1960,102457.461913797
1961,127236.368202165
1962,111577.618554938
1963,113331.862131346
1964,109666.073882304
1965,145296.408598615
1966,146921.952564372
1967,267118.242333677
1968,388592.859382755
1969,356597.0987209
1970,369076.210106193
1971,500528.70324203
1972,370832.566839648
1973,271171.151575281
1974,329062.42450206
1975,438454.105453369
1976,275054.420699299
1977,338261.867208165
1978,321092.736471979
1979,316892.445786571
1980,186867.987908931
1981,315316.389301469
1982,212077.773043836
1983,198361.696973768
1984,173806.68830427
1985,224539.077004659
1986,220293.879620785
1987,190584.977744303
1988,184933.114389062
1989,205780.837987108
1990,221500.185414777
1991,207787.912887261
1992,219920.630541293
1993,184881.479761897
1994,243065.593080882
1995,196249.743951882
1996,245953.944201545
1997,308804.353942536
1998,302236.559345352
1999,268053.088049324
2000,287866.569374879
2001,293533.700161845
2002,251692.080039438
2003,252689.494652873
2004,279284.749597772
2005,228584.479332439
2006,222725.404864293
2007,257457.459585058
2008,210462.335140115
2009,196521.086182224
2010,194990.273127079
2011,147987.20074007
2012,178463.524182654
2013,178332.967784662
2014,185045.532776591
2015,198145.193960848
2016,189878.798181647
2017,191480.708841729
2018,124004.793098076
2019,140162.088559597
2020,100462.166616257
2021,97507.4693823739
2022,177334.863430415
2023,153697.986583805
2024,287604.561622423
2025,343572.984219446
2026,177741.363614564
2027,158846.414051882
2028,151835.059979312
2029,166900.64414504
2030,271142.706191956
2031,236290.315483646
2032,256068.966791551
2033,265747.326085629
2034,182050.163209855
2035,229520.955203231
2036,213119.905620739
2037,215769.603488602
2038,362262.668388931
2039,205410.628036491
2040,332024.654381214
2041,246686.51116583
2042,206017.148829129
2043,177493.232982503
2044,185068.076623884
2045,213289.315132829
2046,143583.159963887
2047,141335.582552648
2048,144900.85885975
2049,149810.865306432
2050,173310.595153392
2051,116451.940856803
2052,120506.024108004
2053,146200.952486835
2054,93528.4955522286
2055,142670.39790893
2056,154801.946154073
2057,115267.31542815
2058,204180.524457966
2059,141853.107210817
2060,167741.290577961
2061,178625.400504749
2062,122107.374074578
2063,115187.925577649
2064,128473.683453315
2065,106950.991512232
2066,170838.108551731
2067,128853.157747312
2068,148687.144335226
2069,79021.96410423
2070,103656.795691271
2071,96978.226232429
2072,153792.67244968
2073,134167.490623763
2074,201075.723479913
2075,144728.602800571
2076,106599.091166549
2077,138105.915983121
2078,119668.631434862
2079,140516.163489915
2080,118699.020218473
2081,129372.625345035
2082,101434.607616969
2083,140057.43441441
2084,100929.64190632
2085,118418.160828137
2086,124186.332774627
2087,135345.361399031
2088,96724.8901099019
2089,92805.4297076759
2090,134670.769672362
2091,103885.488080539
2092,122928.808378581
2093,119675.187622719
2094,129576.121618309
2095,149455.542586714
2096,81386.9258083593
2097,100945.318655921
2098,143194.763777225
2099,53937.5135727043
2100,80994.4729761152
2101,116796.800277856
2102,141422.288608429
2103,108966.109525546
2104,152543.351759938
2105,119455.165493686
2106,60898.5568282053
2107,202572.811567128
2108,121044.668192692
2109,108993.527017085
2110,126236.885709979
2111,132232.847710221
2112,128261.626701504
2113,132208.371209608
2114,124718.421620311
2115,160147.012926647
2116,117589.35139516
2117,138782.710194001
2118,132430.203335123
2119,114503.283439228
2120,127870.890632788
2121,178182
2122,100869.532052573
2123,86769.6535530284
2124,163388.97470549
2125,135505.532067028
2126,164354.944452769
2127,145317.075679019
2128,119977.384923806
2129,93123.6528138438
2130,117222.596958529
2131,128188.156136044
2132,114345.586601911
2133,129415.788339489
2134,121558.724705234
2135,104742.257080028
2136,72321.7932425226
2137,94385.3881338099
2138,129345.336884873
2139,160968.786199055
2140,146041.349628246
2141,159790.422311915
2142,125321.482564733
2143,149855.952162316
2144,117069.938141362
2145,136513.14627848
2146,144270.112449626
2147,157988.915295759
2148,140041.277619599
2149,143564.147563548
2150,211658.497837724
2151,126849.240798336
2152,176666.509674343
2153,174418.931933745
2154,97161.4229198513
2155,135724.989618462
2156,265232.591800216
2157,226863.056088389
2158,237692.934358537
2159,224951.259448293
2160,195561.324110938
2161,252500.031068442
2162,395943.321145077
2163,352672.504161644
2164,255606.384925904
2165,195225.022894224
2166,146601.09330976
2167,218284.402402271
2168,198105.85146885
2169,199995.096887842
2170,219954.387618063
2171,154253.593605659
2172,127267.360953727
2173,169031.930142433
2174,227325.579175053
2175,313640.96036234
2176,290340.210275001
2177,240220.950241024
2178,225784.604603073
2179,142464.152274404
2180,205659.905438025
2181,195757.102846056
2182,219293.886029368
2183,193197.12112902
2184,113298.257395678
2185,129466.101282792
2186,142441.818607168
2187,164976.897622648
2188,161612.248011247
2189,348674.082190476
2190,73623.6270014996
2191,79470.5151662204
2192,82770.0248685917
2193,113700.34160102
2194,100239.963964912
2195,100011.657228553
2196,96567.0583189803
2197,118515.263575906
2198,147496.524408407
2199,173428.868439089
2200,146516.838612997
2201,138372.274709032
2202,191557.779511831
2203,144112.695980115
2204,157366.672245936
2205,119820.256853703
2206,125821.59577262
2207,179031.09415757
2208,228791.046964209
2209,185866.900083104
2210,129148.767915806
2211,123448.097298369
2212,124294.861829394
2213,100650.178068322
2214,137213.186538536
2215,106916.142528855
2216,141728.904105147
2217,178182
2218,87354.181090276
2219,91192.5317626214
2220,73108.0324635332
2221,253495.963932047
2222,237508.714842041
2223,269419.15799992
2224,219570.425367673
2225,125873.72901278
2226,172463.794815778
2227,192568.765568663
2228,266504.609355075
2229,258634.94793291
2230,147692.113551105
2231,215578.037879514
2232,181491.19166783
2233,170660.551678419
2234,246435.189067876
2235,209270.412514583
2236,268953.896205833
2237,311124.782947547
2238,213624.250468535
2239,112906.0216851
2240,151049.937025301
2241,153710.499808902
2242,120209.468051481
2243,123601.156504317
2244,107259.521940111
2245,102323.004156352
2246,146037.274696161
2247,118190.020376216
2248,118706.42051389
2249,128166.579095395
2250,132560.123663596
2251,178182
2252,173543.578225295
2253,166501.609719494
2254,181795.402065896
2255,183168.55053685
2256,180063.309298091
2257,201036.637252641
2258,173713.552926137
2259,174563.092754605
2260,125740.790181236
2261,183923.896810578
2262,198502.081796363
2263,349543.930256573
2264,479551.506104808
2265,175860.327766295
2266,268055.806118744
2267,301161.251565707
2268,431520.51725328
2269,147921.914941949
2270,194195.060614625
2271,214759.950634528
2272,241121.906480263
2273,160016.702123627
2274,181196.207567738
2275,161770.256891042
2276,187981.415486209
2277,190453.974863413
2278,146975.205723551
2279,141129.37912134
2280,108256.296744288
2281,165423.230948474
2282,181102.781021002
2283,117895.261222964
2284,131114.646670931
2285,132764.949927887
2286,121689.019936489
2287,339219.183313113
2288,258190.232754814
2289,326347.73837872
2290,409189.883876816
2291,321928.738701857
2292,426070.714068109
2293,443466.106736041
2294,371273.638973484
2295,454692.17979747
2296,271157.205865499
2297,328643.573707058
2298,305584.324808788
2299,360006.368934188
2300,303657.206318592
2301,291040.31574221
2302,247387.141374677
2303,248087.860014894
2304,253804.839113518
2305,186072.368166826
2306,182490.4222895
2307,187755.207435599
2308,204602.842379138
2309,265152.920034358
2310,202069.824279476
2311,196178.473955077
2312,183455.333717486
2313,177745.112336534
2314,192287.901806847
2315,187005.0827938
2316,216593.544250154
2317,193889.519792543
2318,178871.123900394
2319,188815.583594169
2320,187028.608124881
2321,243065.766722594
2322,193239.830376516
2323,196107.361160731
2324,204748.865501725
2325,214949.739173296
2326,194055.85830308
2327,211641.85896913
2328,229421.149264957
2329,199662.057548035
2330,182352.573024783
2331,347692.685950117
2332,394963.711285053
2333,329758.495161911
2334,248876.533681128
2335,274719.163367639
2336,308173.68599137
2337,191436.410692288
2338,273356.477996214
2339,220854.056521121
2340,395597.958558103
2341,209610.419168137
2342,235027.761748842
2343,214450.195330817
2344,216689.973262049
2345,239771.514803525
2346,220381.695049993
2347,197309.522643347
2348,240055.82578422
2349,172078.923250256
2350,314324.471225094
2351,251925.418459971
2352,260672.211218487
2353,230558.756772697
2354,139706.469396901
2355,145975.6127468
2356,161840.403171068
2357,200293.106999451
2358,193452.089874079
2359,132632.309168714
2360,120678.735505199
2361,130139.455170644
2362,277296.665685931
2363,141602.490673206
2364,158930.051684521
2365,224547.651871301
2366,202396.302275619
2367,225694.446136076
2368,196619.28250034
2369,208987.17359674
2370,171995.958759007
2371,164875.796244692
2372,192097.819440596
2373,308096.199347266
2374,320670.759074828
2375,242140.921290831
2376,271654.012160941
2377,343682.519136051
2378,149737.31039088
2379,203877.093341462
2380,159320.137993243
2381,175540.921941434
2382,223310.870708654
2383,199213.906343623
2384,236075.091900618
2385,162817.029830892
2386,137282.285640628
2387,135675.431427203
2388,108414.339604416
2389,125268.11198346
2390,148936.159384827
2391,137070.286058536
2392,106053.187011879
2393,170236.445820476
2394,136089.27242125
2395,207303.439238339
2396,156625.785291672
2397,217357.365093036
2398,130557.201803926
2399,67354.5222911878
2400,72606.754559909
2401,121164.903075878
2402,135317.283881724
2403,147172.717623008
2404,150198.504381907
2405,172460.820721178
2406,140731.61699999
2407,134137.527584901
2408,143494.109668232
2409,119010.214841057
2410,195401.084955594
2411,113236.987766535
2412,140554.155225885
2413,120726.042540687
2414,142749.618767807
2415,133028.039472024
2416,130089.105204985
2417,126733.728654394
2418,128900.433414083
2419,126520.747898945
2420,125688.368227709
2421,127616.445359039
2422,108913.500351966
2423,108424.609132556
2424,140268.832858775
2425,197005.35491288
2426,116288.464394886
2427,117703.029324151
2428,194721.374089562
2429,105566.338631558
2430,135560.015532086
2431,116598.936059608
2432,137885.525706152
2433,131832.503572862
2434,125070.800312716
2435,147871.129072455
2436,107875.667290002
2437,115431.765774812
2438,125554.678218373
2439,112483.815367065
2440,126417.621853036
2441,98257.8284412573
2442,111270.879554193
2443,125468.128383685
2444,127394.100024315
2445,86140.3552822412
2446,120432.207562014
2447,167575.394311539
2448,125898.189201843
2449,116459.185413113
2450,141130.731574227
2451,124769.159183953
2452,189676.733363864
2453,95690.4913502948
2454,117232.67063255
2455,111711.616761737
2456,122725.952343083
2457,122047.591104871
2458,129828.243153042
2459,102756.298652794
2460,144209.244203957
2461,120328.243922202
2462,128147.229875361
2463,131090.130423758
2464,159923.272231646
2465,136025.196462348
2466,116154.631301549
2467,150194.977410095
2468,83741.2354025463
2469,83750.1025212597
2470,196369.114718707
2471,216904.899730482
2472,154097.097623015
2473,105004.896336617
2474,178182
2475,219014.971942128
2476,109909.984149076
2477,122560.318729054
2478,151620.423072942
2479,118780.968028039
2480,145582.230310572
2481,129855.070168739
2482,132760.73944616
2483,115311.505901183
2484,132500.418788396
2485,126377.774617013
2486,151153.533672098
2487,193685.043827556
2488,177406.063032477
2489,161904.445943071
2490,149043.504865386
2491,82993.7338829929
2492,201805.668882073
2493,158401.671917972
2494,147216.555249569
2495,87664.3868574276
2496,221034.230776326
2497,148429.220985435
2498,107478.773530044
2499,88669.1027449347
2500,118240.72274642
2501,135817.146776216
2502,129563.825248027
2503,87213.3210268728
2504,174725.67114499
2505,218940.091321831
2506,254274.421342093
2507,288982.63728515
2508,261793.60386793
2509,225605.329375373
2510,227552.592477939
2511,182033.032377515
2512,198327.574780792
2513,238570.112064653
2514,281916.273927639
2515,146640.581704671
2516,179189.97743245
2517,132082.690123258
2518,149257.248603566
2519,219101.298413948
2520,217318.125067562
2521,196610.513910739
2522,225995.492365821
2523,126551.310709596
2524,139012.76282847
2525,128274.207911297
2526,135853.562889052
2527,126057.693222005
2528,127560.147815995
2529,149613.612016593
2530,121701.81770669
2531,245055.264383141
2532,230621.488557679
2533,193044.924993973
2534,238067.00733596
2535,292582.279882606
2536,233449.112529093
2537,232671.469293044
2538,195031.019970598
2539,193088.996387799
2540,182365.908249869
2541,189190.348617428
2542,161074.302445983
2543,116516.40366479
2544,120248.728813994
2545,142863.268133075
2546,126320.869551718
2547,154505.672853362
2548,160882.51671328
2549,152494.290438259
2550,1178242.30786916
2551,153438.164357102
2552,137196.320619953
2553,83842.8765295172
2554,81627.0602135106
2555,127484.836241153
2556,100766.99443139
2557,110699.402910737
2558,118504.656325402
2559,120984.579856695
2560,142754.828289736
2561,143870.97684053
2562,111084.295425245
2563,133602.036417789
2564,186481.606268258
2565,129323.435265372
2566,140063.305552113
2567,125358.411507674
2568,187802.97552869
2569,189264.626615563
2570,131675.539735398
2571,158479.007623308
2572,165732.909327814
2573,210465.318274138
2574,251953.204623787
2575,136126.951809362
2576,117479.991162109
2577,178182
2578,98289.0158067661
2579,65189.9094733395
2580,118995.132269461
2581,121054.175512099
2582,135053.414714676
2583,248074.187033574
2584,177288.02257773
2585,184741.182148575
2586,232004.244794373
2587,206920.586858005
2588,140652.266334673
2589,159388.10708638
2590,202564.387600564
2591,223084.363891176
2592,217329.064041994
2593,259364.154214581
2594,177294.60444658
2595,207218.587794002
2596,290851.463257273
2597,181400.145745208
2598,277646.826164369
2599,358506.654250437
2600,150076.235442711
2601,151473.874655636
2602,97573.900532743
2603,97856.0302495077
2604,92964.1239793621
2605,99076.7050453882
2606,143565.611045047
2607,185353.349989018
2608,197278.623866541
2609,169110.770843583
2610,104611.234847882
2611,105215.657699229
2612,157130.011024949
2613,126213.35544995
2614,121310.674951617
2615,159783.764374627
2616,159420.874103757
2617,180391.106218788
2618,170148.126530878
2619,194388.891546126
2620,189037.404602215
2621,174998.299020504
2622,180005.134783905
2623,247019.361310965
2624,306096.837219681
2625,283941.503128957
2626,177614.444268723
2627,160724.365978919
2628,427620.376258529
2629,469148.911341745
2630,330682.510818335
2631,470848.660986079
2632,379831.956559228
2633,259312.444148865
2634,396706.630326767
2635,163042.569979148
2636,183631.951672008
2637,174812.238530757
2638,280542.976605932
2639,182380.663381722
2640,147561.975167473
2641,112492.861831621
2642,177924.533969087
2643,117549.966223532
2644,119612.862965933
2645,119805.500441386
2646,112606.048129511
2647,118729.68166923
2648,150560.09501773
2649,144817.402692024
2650,141402.216330389
2651,149196.449959771
2652,400149.409144056
2653,244616.373206187
2654,224484.15109884
2655,367491.800500678
2656,331746.835579094
2657,326743.335187872
2658,282835.86721589
2659,291660.150953861
2660,354630.79954714
2661,325672.695639781
2662,338922.902114142
2663,296485.81519674
2664,253082.035221707
2665,282879.634645032
2666,243152.872533495
2667,182681.039564571
2668,192613.57947947
2669,180977.299158148
2670,292093.63162479
2671,197416.971193556
2672,197103.951445742
2673,199165.576531802
2674,203439.554974864
2675,169250.936967617
2676,202892.577689391
2677,209107.101328097
2678,251110.840344798
2679,277538.651604521
2680,285224.230039883
2681,403791.534771389
2682,320330.760806811
2683,532610.942954772
2684,313662.49434076
2685,348927.178167925
2686,242027.260640364
2687,283321.176780935
2688,219690.770572174
2689,214079.768449167
2690,443399.667335583
2691,184688.851434183
2692,147132.855201511
2693,199900.559128333
2694,145866.341893976
2695,195515.88782163
2696,194132.299233304
2697,180120.053329049
2698,206301.416262989
2699,163245.947759709
2700,146772.324945727
2701,169461.923504327
2702,130035.403528723
2703,149373.578171268
2704,140790.282880487
2705,116506.693851808
2706,115320.380329057
2707,132059.591171734
2708,119258.687718186
2709,98065.044800652
2710,122013.626030138
2711,199078.006701944
2712,360343.307638073
2713,170297.250242607
2714,158352.660802562
2715,159978.15345049
2716,157269.183090343
2717,199866.581738081
2718,232858.084481163
2719,149290.704312176
2720,192759.241900853
2721,139192.547429369
2722,169526.087420212
2723,146444.645455311
2724,122267.442598391
2725,129411.776536482
2726,135118.094701631
2727,159482.662555476
2728,189574.673511265
2729,143920.366295506
2730,135539.651980428
2731,125545.702966644
2732,114909.469712961
2733,148437.322443332
2734,135702.191359536
2735,133432.537015413
2736,124603.872546889
2737,114985.098853333
2738,141570.954575615
2739,173612.960272937
2740,132194.500112238
2741,134112.16574381
2742,158234.093966493
2743,150911.253746018
2744,163539.199314163
2745,137961.03294337
2746,130947.965647874
2747,153815.314374382
2748,122105.916665233
2749,134262.512313768
2750,126126.016256319
2751,131317.272662546
2752,214430.376807581
2753,139103.101496201
2754,190615.541049334
2755,134849.45461678
2756,94460.2767840117
2757,81357.0234587081
2758,92758.2568092041
2759,145122.680287663
2760,110473.932780351
2761,139190.542524296
2762,146353.927806993
2763,190895.816289089
2764,178388.760488097
2765,270684.436153386
2766,108591.443720508
2767,82833.2173090029
2768,109658.50268331
2769,127377.264458384
2770,156508.838251378
2771,112834.139320489
2772,113880.893943007
2773,149420.696244845
2774,130631.690149813
2775,107686.293200795
2776,149426.177171555
2777,150114.704061197
2778,108053.315559558
2779,112336.884747614
2780,88132.7423059104
2781,90794.8555700598
2782,99239.2867867909
2783,92446.7140321757
2784,118872.724713502
2785,128300.61044126
2786,78247.582953967
2787,117710.450306672
2788,87041.9271445171
2789,184744.982010672
2790,84363.1406898742
2791,117403.384205177
2792,75667.9917968211
2793,139103.579632801
2794,87158.7004901686
2795,119275.296385248
2796,99209.942571024
2797,197950.596939358
2798,106463.812034224
2799,109905.529886141
2800,74962.0024338893
2801,111251.2707596
2802,134513.465913124
2803,162747.275217281
2804,129492.829779624
2805,94246.4316117283
2806,103600.769809257
2807,162781.769187166
2808,141073.893780252
2809,125243.558244368
2810,116976.818536421
2811,169081.915841918
2812,167364.149991183
2813,164917.34784716
2814,163284.439708948
2815,95727.879201718
2816,235039.488856076
2817,154799.067350322
2818,130055.135675673
2819,169754.759632035
2820,130624.462088565
2821,100840.864556
2822,200257.298452505
2823,275162.469076273
2824,163432.098094302
2825,167437.724465021
2826,124370.76666945
2827,138179.506860243
2828,243895.466062858
2829,222262.604906739
2830,233270.255172323
2831,172932.296466594
2832,235164.10368113
2833,278699.365917845
2834,213344.884843668
2835,215571.096790959
2836,192553.826239248
2837,143780.841954033
2838,139772.958380275
2839,176760.510023973
2840,201975.879586784
2841,206217.478081981
2842,231102.848793282
2843,142018.168641837
2844,168962.010869935
2845,118266.961812817
2846,206783.284287222
2847,199062.379236737
2848,228056.493745521
2849,202216.305154798
2850,296282.591438269
2851,227303.575599043
2852,251363.311278716
